200.000	9638.100
201.000	9619.300
202.000	9624.000
203.000	9624.400
204.000	9599.000
205.000	9574.100
206.000	9560.500
207.000	9546.700
208.000	9532.700
209.000	9518.100
210.000	9509.100
211.000	9501.100
212.000	9477.000
213.000	9448.800
214.000	9431.900
215.000	9419.800
216.000	9402.100
217.000	9380.700
218.000	9369.900
219.000	9368.000
220.000	9349.100
221.000	9308.600
222.000	9273.400
223.000	9247.400
224.000	9215.400
225.000	9168.600
226.000	9125.900
227.000	9098.600
228.000	9071.200
229.000	9042.900
230.000	9013.800
231.000	8967.500
232.000	8921.000
233.000	8876.700
234.000	8832.500
235.000	8804.600
236.000	8778.700
237.000	8731.600
238.000	8679.700
239.000	8640.600
240.000	8606.000
241.000	8566.300
242.000	8523.300
243.000	8486.900
244.000	8455.300
245.000	8411.300
246.000	8355.900
247.000	8322.700
248.000	8317.700
249.000	8303.400
250.000	8273.200
251.000	8244.600
252.000	8220.100
253.000	8199.800
254.000	8193.700
255.000	8187.900
256.000	8182.900
257.000	8176.600
258.000	8154.900
259.000	8133.900
260.000	8130.000
261.000	8126.100
262.000	8120.300
263.000	8114.700
264.000	8113.900
265.000	8113.800
266.000	8115.200
267.000	8117.000
268.000	8119.300
269.000	8121.500
270.000	8111.300
271.000	8095.900
272.000	8089.300
273.000	8086.900
274.000	8087.200
275.000	8089.600
276.000	8084.800
277.000	8073.100
278.000	8061.900
279.000	8050.900
280.000	8031.800
281.000	8001.200
282.000	7982.100
283.000	7982.600
284.000	7985.100
285.000	7992.300
286.000	7988.200
287.000	7951.500
288.000	7922.500
289.000	7922.600
290.000	7918.600
291.000	7890.400
292.000	7864.300
293.000	7858.000
294.000	7851.400
295.000	7840.500
296.000	7829.500
297.000	7817.000
298.000	7804.200
299.000	7790.700
300.000	7777.200
301.000	7773.500
302.000	7771.000
303.000	7752.600
304.000	7731.800
305.000	7719.800
306.000	7710.000
307.000	7722.100
308.000	7741.200
309.000	7743.100
310.000	7738.300
311.000	7736.700
312.000	7736.800
313.000	7735.900
314.000	7734.300
315.000	7744.200
316.000	7761.700
317.000	7782.000
318.000	7803.900
319.000	7813.900
320.000	7812.100
321.000	7817.500
322.000	7830.800
323.000	7851.600
324.000	7881.800
325.000	7904.800
326.000	7917.400
327.000	7935.700
328.000	7963.900
329.000	7996.700
330.000	8039.100
331.000	8069.800
332.000	8071.300
333.000	8084.600
334.000	8129.800
335.000	8166.300
336.000	8172.200
337.000	8183.200
338.000	8215.300
339.000	8243.400
340.000	8251.800
341.000	8264.800
342.000	8309.100
343.000	8350.400
344.000	8366.100
345.000	8381.600
346.000	8390.100
347.000	8398.300
348.000	8408.700
349.000	8419.100
350.000	8430.600
351.000	8442.100
352.000	8459.400
353.000	8476.900
354.000	8500.000
355.000	8522.600
356.000	8504.900
357.000	8485.100
358.000	8502.600
359.000	8522.600
360.000	8552.600
361.000	8583.400
362.000	8604.100
363.000	8623.200
364.000	8631.100
365.000	8637.800
366.000	8655.900
367.000	8676.200
368.000	8708.300
369.000	8742.900
370.000	8744.600
371.000	8738.900
372.000	8778.400
373.000	8829.300
374.000	8843.300
375.000	8847.700
376.000	8860.200
377.000	8875.500
378.000	8879.400
379.000	8879.900
380.000	8901.900
381.000	8931.200
382.000	8923.200
383.000	8901.600
384.000	8927.400
385.000	8971.300
386.000	8989.400
387.000	8997.000
388.000	9004.200
389.000	9010.800
390.000	9033.000
391.000	9061.800
392.000	9072.300
393.000	9075.000
394.000	9106.400
395.000	9150.900
396.000	9169.200
397.000	9175.600
398.000	9182.900
399.000	9191.400
400.000	9207.000
401.000	9225.700
402.000	9234.400
403.000	9238.100
404.000	9250.000
405.000	9265.800
406.000	9268.500
407.000	9264.900
408.000	9267.500
409.000	9273.000
410.000	9280.800
411.000	9289.500
412.000	9295.900
413.000	9301.400
414.000	9314.100
415.000	9330.200
416.000	9320.900
417.000	9299.500
418.000	9306.200
419.000	9325.800
420.000	9335.900
421.000	9341.900
422.000	9324.000
423.000	9295.800
424.000	9292.900
425.000	9300.400
426.000	9283.000
427.000	9255.800
428.000	9238.500
429.000	9224.600
430.000	9214.600
431.000	9206.200
432.000	9198.600
433.000	9191.500
434.000	9192.700
435.000	9197.000
436.000	9181.800
437.000	9161.100
438.000	9151.500
439.000	9145.100
440.000	9137.200
441.000	9129.100
442.000	9124.400
443.000	9120.300
444.000	9096.900
445.000	9070.200
446.000	9059.500
447.000	9051.700
448.000	9043.800
449.000	9035.800
450.000	9029.900
451.000	9024.600
452.000	9031.700
453.000	9039.300
454.000	9011.200
455.000	8980.700
456.000	8970.600
457.000	8960.900
458.000	8959.600
459.000	8958.000
460.000	8944.600
461.000	8931.800
462.000	8928.100
463.000	8924.300
464.000	8915.900
465.000	8906.900
466.000	8893.800
467.000	8881.900
468.000	8880.800
469.000	8879.900
470.000	8878.000
471.000	8872.000
472.000	8845.700
473.000	8826.200
474.000	8831.700
475.000	8833.700
476.000	8824.100
477.000	8816.400
478.000	8813.500
479.000	8818.400
480.000	8840.300
481.000	8856.300
482.000	8861.100
483.000	8866.200
484.000	8872.100
485.000	8877.800
486.000	8883.300
487.000	8881.000
488.000	8869.000
489.000	8877.400
490.000	8907.000
491.000	8896.300
492.000	8848.600
493.000	8792.200
494.000	8729.200
495.000	8673.300
496.000	8622.500
497.000	8573.800
498.000	8527.000
499.000	8469.700
500.000	8407.900
501.000	8367.500
502.000	8335.100
503.000	8287.600
504.000	8235.800
505.000	8207.700
506.000	8184.300
507.000	8121.600
508.000	8052.800
509.000	8029.500
510.000	8010.400
511.000	7974.900
512.000	7938.600
513.000	7886.700
514.000	7836.200
515.000	7810.600
516.000	7782.100
517.000	7731.800
518.000	7685.700
519.000	7658.700
520.000	7631.700
521.000	7603.800
522.000	7571.200
523.000	7525.000
524.000	7486.200
525.000	7461.700
526.000	7439.900
527.000	7421.800
528.000	7395.200
529.000	7358.100
530.000	7335.900
531.000	7329.100
532.000	7315.800
533.000	7298.400
534.000	7277.900
535.000	7255.500
536.000	7235.200
537.000	7215.100
538.000	7211.000
539.000	7212.500
540.000	7190.500
541.000	7162.300
542.000	7151.300
543.000	7143.000
544.000	7122.300
545.000	7100.300
546.000	7093.800
547.000	7087.000
548.000	7076.100
549.000	7064.500
550.000	7047.900
551.000	7031.900
552.000	7017.300
553.000	7004.300
554.000	6995.300
555.000	6982.300
556.000	6960.200
557.000	6941.900
558.000	6930.500
559.000	6919.300
560.000	6908.400
561.000	6900.500
562.000	6894.900
563.000	6890.600
564.000	6887.000
565.000	6864.700
566.000	6833.400
567.000	6822.100
568.000	6817.300
569.000	6800.000
570.000	6780.000
571.000	6768.300
572.000	6757.200
573.000	6741.700
574.000	6725.500
575.000	6708.600
576.000	6694.100
577.000	6692.800
578.000	6690.400
579.000	6682.700
580.000	6670.000
581.000	6645.900
582.000	6634.000
583.000	6641.700
584.000	6636.500
585.000	6617.500
586.000	6606.200
587.000	6601.700
588.000	6590.500
589.000	6575.700
590.000	6576.900
591.000	6584.000
592.000	6566.700
593.000	6543.600
594.000	6539.300
595.000	6537.800
596.000	6530.200
597.000	6523.100
598.000	6520.800
599.000	6516.900
600.000	6505.500
601.000	6497.500
602.000	6501.100
603.000	6493.700
604.000	6465.800
605.000	6447.100
606.000	6440.600
607.000	6429.000
608.000	6413.400
609.000	6405.400
610.000	6401.800
611.000	6395.800
612.000	6388.600
613.000	6373.900
614.000	6356.900
615.000	6320.200
616.000	6281.400
617.000	6279.700
618.000	6275.100
619.000	6248.400
620.000	6226.700
621.000	6224.400
622.000	6218.600
623.000	6204.700
624.000	6189.600
625.000	6173.200
626.000	6162.100
627.000	6156.400
628.000	6147.800
629.000	6137.700
630.000	6126.300
631.000	6114.100
632.000	6116.100
633.000	6120.800
634.000	6095.000
635.000	6068.000
636.000	6064.800
637.000	6061.000
638.000	6055.100
639.000	6050.100
640.000	6048.600
641.000	6033.700
642.000	5996.200
643.000	5992.400
644.000	6025.000
645.000	6022.900
646.000	5996.300
647.000	5986.500
648.000	5983.900
649.000	5978.800
650.000	5973.100
651.000	5973.200
652.000	5972.400
653.000	5951.300
654.000	5933.300
655.000	5930.800
656.000	5922.100
657.000	5895.800
658.000	5873.000
659.000	5855.600
660.000	5832.100
661.000	5802.800
662.000	5769.300
663.000	5733.200
664.000	5731.100
665.000	5740.200
666.000	5704.400
667.000	5662.400
668.000	5637.100
669.000	5611.900
670.000	5588.600
671.000	5568.200
672.000	5555.600
673.000	5544.400
674.000	5535.200
675.000	5516.300
676.000	5487.700
677.000	5474.000
678.000	5468.900
679.000	5460.200
680.000	5450.200
681.000	5437.400
682.000	5423.800
683.000	5389.300
684.000	5359.600
685.000	5359.100
686.000	5350.300
687.000	5319.700
688.000	5297.100
689.000	5286.400
690.000	5274.700
691.000	5262.800
692.000	5254.100
693.000	5246.500
694.000	5231.200
695.000	5213.800
696.000	5204.800
697.000	5196.500
698.000	5192.400
699.000	5182.400
700.000	5150.000
701.000	5125.900
702.000	5116.700
703.000	5103.600
704.000	5085.700
705.000	5070.100
706.000	5055.700
707.000	5049.200
708.000	5044.800
709.000	5015.600
710.000	4986.900
711.000	4998.900
712.000	5004.000
713.000	4982.300
714.000	4972.000
715.000	4983.100
716.000	4981.600
717.000	4967.200
718.000	4961.400
719.000	4960.300
720.000	4944.200
721.000	4923.800
722.000	4931.900
723.000	4939.100
724.000	4919.600
725.000	4904.300
726.000	4902.000
727.000	4896.700
728.000	4887.000
729.000	4871.600
730.000	4851.700
731.000	4836.400
732.000	4822.500
733.000	4810.200
734.000	4798.300
735.000	4787.900
736.000	4779.300
737.000	4780.400
738.000	4777.300
739.000	4765.100
740.000	4755.500
741.000	4749.000
742.000	4738.200
743.000	4725.000
744.000	4715.000
745.000	4706.300
746.000	4694.500
747.000	4681.600
748.000	4661.500
749.000	4649.500
750.000	4658.600
751.000	4652.700
752.000	4628.500
753.000	4611.900
754.000	4599.800
755.000	4593.200
756.000	4587.900
757.000	4571.500
758.000	4555.600
759.000	4550.000
760.000	4545.400
761.000	4543.600
762.000	4543.100
763.000	4545.300
764.000	4536.900
765.000	4521.600
766.000	4508.400
767.000	4495.200
768.000	4478.700
769.000	4463.800
770.000	4463.100
771.000	4460.400
772.000	4453.300
773.000	4448.000
774.000	4444.500
775.000	4427.500
776.000	4403.300
777.000	4409.600
778.000	4423.100
779.000	4407.200
780.000	4391.400
781.000	4378.400
782.000	4369.800
783.000	4368.800
784.000	4363.900
785.000	4355.800
786.000	4346.500
787.000	4336.300
788.000	4319.200
789.000	4301.300
790.000	4286.400
791.000	4272.100
792.000	4260.400
793.000	4243.900
794.000	4221.600
795.000	4216.100
796.000	4220.700
797.000	4202.600
798.000	4178.900
799.000	4170.600
800.000	4163.000
801.000	4158.800
802.000	4149.100
803.000	4130.100
804.000	4111.300
805.000	4093.300
806.000	4093.100
807.000	4099.000
808.000	4068.300
809.000	4038.600
810.000	4030.500
811.000	4021.000
812.000	4008.400
813.000	3994.500
814.000	3979.600
815.000	3970.400
816.000	3963.600
817.000	3933.900
818.000	3907.000
819.000	3922.200
820.000	3923.100
821.000	3889.800
822.000	3860.900
823.000	3836.000
824.000	3826.600
825.000	3823.700
826.000	3812.400
827.000	3799.900
828.000	3785.600
829.000	3775.500
830.000	3773.900
831.000	3766.900
832.000	3753.700
833.000	3745.100
834.000	3738.400
835.000	3712.400
836.000	3688.800
837.000	3695.900
838.000	3696.400
839.000	3682.400
840.000	3665.900
841.000	3646.900
842.000	3639.100
843.000	3635.600
844.000	3613.100
845.000	3593.500
846.000	3597.100
847.000	3588.800
848.000	3559.900
849.000	3544.500
850.000	3538.900
851.000	3522.800
852.000	3503.800
853.000	3489.800
854.000	3475.100
855.000	3459.500
856.000	3446.000
857.000	3436.200
858.000	3423.000
859.000	3407.700
860.000	3389.500
861.000	3370.600
862.000	3352.700
863.000	3338.800
864.000	3333.700
865.000	3326.900
866.000	3318.400
867.000	3310.800
868.000	3303.500
869.000	3296.600
870.000	3290.200
871.000	3285.700
872.000	3276.000
873.000	3257.600
874.000	3247.400
875.000	3242.200
876.000	3241.900
877.000	3241.400
878.000	3226.300
879.000	3217.700
880.000	3223.700
881.000	3224.000
882.000	3219.000
883.000	3210.900
884.000	3201.300
885.000	3216.800
886.000	3227.200
887.000	3219.500
888.000	3215.700
889.000	3216.300
890.000	3210.400
891.000	3201.200
892.000	3194.500
893.000	3187.800
894.000	3179.400
895.000	3165.900
896.000	3144.900
897.000	3119.100
898.000	3090.900
899.000	3068.900
900.000	3048.100
901.000	3030.700
902.000	3015.100
903.000	3003.000
904.000	2991.500
905.000	2980.100
906.000	2971.300
907.000	2963.600
908.000	2960.900
909.000	2957.700
910.000	2952.900
911.000	2954.200
912.000	2960.300
913.000	2970.700
914.000	2981.400
915.000	2987.600
916.000	3003.100
917.000	3042.800
918.000	3081.300
919.000	3118.800
920.000	3178.600
921.000	3245.800
922.000	3335.100
923.000	3425.400
924.000	3518.700
925.000	3590.400
926.000	3642.200
927.000	3644.000
928.000	3629.500
929.000	3550.100
930.000	3464.300
931.000	3361.900
932.000	3260.400
933.000	3159.200
934.000	3081.300
935.000	3009.600
936.000	2932.600
937.000	2866.900
938.000	2829.100
939.000	2797.000
940.000	2770.100
941.000	2739.500
942.000	2708.900
943.000	2687.400
944.000	2670.400
945.000	2664.100
946.000	2654.200
947.000	2642.300
948.000	2630.100
949.000	2618.400
950.000	2611.600
951.000	2600.500
952.000	2582.300
953.000	2581.000
954.000	2589.300
955.000	2581.100
956.000	2570.700
957.000	2558.100
958.000	2547.300
959.000	2539.000
960.000	2533.600
961.000	2529.300
962.000	2520.200
963.000	2509.800
964.000	2495.700
965.000	2492.600
966.000	2499.700
967.000	2488.400
968.000	2473.300
969.000	2477.900
970.000	2482.200
971.000	2485.900
972.000	2485.200
973.000	2481.600
974.000	2477.100
975.000	2471.600
976.000	2457.400
977.000	2448.500
978.000	2446.500
979.000	2446.100
980.000	2446.300
981.000	2424.600
982.000	2409.300
983.000	2413.600
984.000	2409.800
985.000	2399.300
986.000	2404.400
987.000	2410.300
988.000	2397.600
989.000	2386.800
990.000	2378.400
991.000	2371.000
992.000	2364.600
993.000	2370.100
994.000	2372.000
995.000	2360.400
